"","Bird","Plant","Occupancy","Iteration","True_State"
"3394",2,6,153,"53",168
"3395",2,6,155,"31",168
"3396",2,6,163,"4",168
"3397",2,6,167,"58",168
"3398",2,6,159,"8",168
"3399",2,6,170,"25",168
"3400",2,6,145,"9",168
"3401",2,6,153,"56",168
"3402",2,6,142,"38",168
"3403",2,6,176,"59",168
"3404",2,6,155,"37",168
"3405",2,6,156,"42",168
"3406",2,6,146,"41",168
"3407",2,6,163,"44",168
"3408",2,6,161,"35",168
"3409",2,6,162,"52",168
"3410",2,6,161,"54",168
"3411",2,6,171,"39",168
"3412",2,6,139,"28",168
"3413",2,6,171,"12",168
"3414",2,6,146,"22",168
"3415",2,6,151,"23",168
"3416",2,6,142,"24",168
"3417",2,6,150,"11",168
"3418",2,6,152,"5",168
"3419",2,6,156,"55",168
"3420",2,6,161,"7",168
"3421",2,7,103,"18",115
"3422",2,7,94,"51",115
"3423",2,7,112,"56",115
"3424",2,7,115,"49",115
"3425",2,7,112,"1",115
"3426",2,7,106,"30",115
"3427",2,7,106,"3",115
"3428",2,7,103,"8",115
"3429",2,7,96,"35",115
"3430",2,7,106,"45",115
"3431",2,7,122,"20",115
"3432",2,7,111,"19",115
"3433",2,7,118,"33",115
"3434",2,7,105,"6",115
"3435",2,7,124,"31",115
"3436",2,7,111,"52",115
"3437",2,7,106,"34",115
"3438",2,7,115,"23",115
"3439",2,7,110,"46",115
"3440",2,7,116,"39",115
"3441",2,7,110,"29",115
"3442",2,7,113,"5",115
"3443",2,7,119,"21",115
"3444",2,7,103,"32",115
"3445",2,7,123,"53",115
"3446",2,7,111,"2",115
"3447",2,7,118,"50",115
"3448",2,7,109,"54",115
"3449",2,7,106,"48",115
"3450",2,7,115,"40",115
"3451",2,7,136,"24",115
"3452",2,7,102,"9",115
"3453",2,7,125,"26",115
"3454",2,7,114,"7",115
"3455",2,7,130,"36",115
"3456",2,7,107,"17",115
"3457",2,7,113,"15",115
"3458",2,7,97,"22",115
"3459",2,7,100,"4",115
"3460",2,7,121,"16",115
"3461",2,7,114,"37",115
"3462",2,7,91,"27",115
"3463",2,7,119,"25",115
"3464",2,7,125,"57",115
"3465",2,7,127,"47",115
"3466",2,7,117,"10",115
"3467",2,7,114,"43",115
"3468",2,7,113,"55",115
"3469",2,7,138,"58",115
"3470",2,7,109,"44",115
"3471",2,7,121,"28",115
"3472",2,7,135,"11",115
"3473",2,7,125,"14",115
"3474",2,7,101,"38",115
"3475",2,7,127,"59",115
"3476",2,7,104,"13",115
"3477",2,7,98,"42",115
"3478",2,7,107,"41",115
"3479",2,7,102,"12",115
"3480",2,7,104,"60",115
"3481",2,8,147,"8",169
"3482",2,8,155,"24",169
"3483",2,8,160,"38",169
"3484",2,8,146,"37",169
"3485",2,8,150,"54",169
"3486",2,8,154,"56",169
"3487",2,8,163,"3",169
"3488",2,8,164,"50",169
"3489",2,8,166,"57",169
"3490",2,8,154,"23",169
"3491",2,8,148,"18",169
"3492",2,8,166,"7",169
"3493",2,8,142,"14",169
"3494",2,8,154,"25",169
"3495",2,8,152,"22",169
"3496",2,8,155,"34",169
"3497",2,8,174,"39",169
"3498",2,8,168,"55",169
"3499",2,8,161,"40",169
"3500",2,8,152,"28",169
"3501",2,8,155,"45",169
"3502",2,8,178,"19",169
"3503",2,8,147,"2",169
"3504",2,8,125,"6",169
"3505",2,8,172,"1",169
"3506",2,8,160,"46",169
"3507",2,8,168,"36",169
"3508",2,8,155,"20",169
"3509",2,8,170,"35",169
"3510",2,8,158,"51",169
"3511",2,8,147,"47",169
"3512",2,8,168,"52",169
"3513",2,8,145,"9",169
"3514",2,8,166,"29",169
"3515",2,8,162,"43",169
"3516",2,8,142,"30",169
"3517",2,8,136,"49",169
"3518",2,8,158,"5",169
"3519",2,8,171,"4",169
"3520",2,8,163,"48",169
"3521",2,8,164,"53",169
"3522",2,8,162,"10",169
"3523",2,8,180,"26",169
"3524",2,8,172,"41",169
"3525",2,8,171,"58",169
"3526",2,8,165,"15",169
"3527",2,8,165,"11",169
"3528",2,8,158,"13",169
"3529",2,8,176,"31",169
"3530",2,8,153,"33",169
"3531",2,8,148,"60",169
"3532",2,8,158,"32",169
"3533",2,8,161,"17",169
"3534",2,8,167,"16",169
"3535",2,8,183,"27",169
"3536",2,8,157,"21",169
"3537",2,8,156,"59",169
"3538",2,8,191,"12",169
"3539",2,8,159,"44",169
"3540",2,8,155,"42",169
"3541",2,9,135,"6",176
"3542",2,9,139,"42",176
"3543",2,9,136,"50",176
"3544",2,9,165,"45",176
"3545",2,9,134,"11",176
"3546",2,9,170,"56",176
"3547",2,9,144,"15",176
"3548",2,9,141,"16",176
"3549",2,9,170,"18",176
"3550",2,9,167,"8",176
"3551",2,9,163,"13",176
"3552",2,9,165,"17",176
"3553",2,9,166,"28",176
"3554",2,9,151,"7",176
"3555",2,9,155,"24",176
"3556",2,9,143,"23",176
"3557",2,9,145,"44",176
"3558",2,9,163,"29",176
"3559",2,9,140,"26",176
"3560",2,9,151,"9",176
"3561",2,9,151,"14",176
"3562",2,9,169,"27",176
"3563",2,9,150,"30",176
"3564",2,9,159,"58",176
"3565",2,9,136,"39",176
"3566",2,9,156,"1",176
"3567",2,9,153,"34",176
"3568",2,9,150,"51",176
"3569",2,9,165,"52",176
"3570",2,9,153,"38",176
"3571",2,9,147,"10",176
"3572",2,9,153,"48",176
"3573",2,9,128,"54",176
"3574",2,9,172,"59",176
"3575",2,9,179,"31",176
"3576",2,9,145,"25",176
"3577",2,9,159,"19",176
"3578",2,9,162,"57",176
"3579",2,9,172,"12",176
"3580",2,9,151,"35",176
"3581",2,9,165,"46",176
"3582",2,9,158,"32",176
"3583",2,9,155,"37",176
"3584",2,9,157,"33",176
"3585",2,9,164,"60",176
"3586",2,9,148,"47",176
"3587",2,9,162,"53",176
"3588",2,9,169,"22",176
"3589",2,9,167,"3",176
"3590",2,9,150,"2",176
"3591",2,9,153,"5",176
"3592",2,9,139,"40",176
"3593",2,9,162,"55",176
"3594",2,9,173,"43",176
"3595",2,9,149,"41",176
"3596",2,9,167,"49",176
"3597",2,9,165,"21",176
"3598",2,9,150,"4",176
"3599",2,9,148,"36",176
"3600",2,9,185,"20",176
"3601",3,1,33,"12",36
"3602",3,1,30,"46",36
"3603",3,1,48,"25",36
"3604",3,1,35,"45",36
"3605",3,1,34,"23",36
"3606",3,1,20,"24",36
"3607",3,1,24,"57",36
"3608",3,1,26,"1",36
"3609",3,1,34,"32",36
"3610",3,1,35,"43",36
"3611",3,1,28,"40",36
"3612",3,1,37,"34",36
"3613",3,1,35,"31",36
"3614",3,1,29,"36",36
"3615",3,1,32,"56",36
"3616",3,1,37,"47",36
"3617",3,1,30,"30",36
"3618",3,1,38,"52",36
"3619",3,1,30,"54",36
"3620",3,1,37,"35",36
"3621",3,1,30,"16",36
"3622",3,1,37,"49",36
"3623",3,1,36,"48",36
"3624",3,1,37,"29",36
"3625",3,1,36,"14",36
"3626",3,1,29,"42",36
"3627",3,1,37,"8",36
"3628",3,1,35,"18",36
"3629",3,1,32,"7",36
"3630",3,1,35,"2",36
"3631",3,1,32,"60",36
"3632",3,1,24,"33",36
"3633",3,1,38,"17",36
"3634",3,1,19,"5",36
"3635",3,1,29,"20",36
"3636",3,1,36,"59",36
"3637",3,1,25,"15",36
"3638",3,1,25,"3",36
"3639",3,1,25,"9",36
"3640",3,1,28,"19",36
"3641",3,1,38,"58",36
"3642",3,1,33,"51",36
"3643",3,1,22,"13",36
"3644",3,1,29,"22",36
"3645",3,1,47,"44",36
"3646",3,1,33,"41",36
"3647",3,1,33,"38",36
"3648",3,1,39,"26",36
"3649",3,1,34,"53",36
"3650",3,1,37,"27",36
"3651",3,1,38,"28",36
"3652",3,1,26,"50",36
"3653",3,1,36,"11",36
"3654",3,1,29,"37",36
"3655",3,1,29,"21",36
"3656",3,1,25,"6",36
"3657",3,1,34,"4",36
"3658",3,1,34,"55",36
"3659",3,1,33,"39",36
"3660",3,1,42,"10",36
"3661",3,10,57,"52",57
"3662",3,10,60,"50",57
"3663",3,10,58,"49",57
"3664",3,10,56,"48",57
"3665",3,10,71,"16",57
"3666",3,10,46,"17",57
"3667",3,10,54,"51",57
"3668",3,10,76,"2",57
"3669",3,10,52,"30",57
"3670",3,10,69,"33",57
"3671",3,10,62,"1",57
"3672",3,10,58,"19",57
"3673",3,10,57,"34",57
"3674",3,10,53,"39",57
"3675",3,10,55,"47",57
"3676",3,10,67,"40",57
"3677",3,10,50,"28",57
"3678",3,10,60,"20",57
"3679",3,10,51,"35",57
"3680",3,10,58,"46",57
"3681",3,10,62,"12",57
"3682",3,10,62,"29",57
"3683",3,10,52,"32",57
"3684",3,10,66,"45",57
"3685",3,10,56,"8",57
"3686",3,10,69,"7",57
"3687",3,10,63,"43",57
"3688",3,10,38,"15",57
"3689",3,10,71,"26",57
"3690",3,10,53,"53",57
"3691",3,10,59,"4",57
"3692",3,10,58,"14",57
"3693",3,10,54,"3",57
"3694",3,10,50,"9",57
"3695",3,10,45,"58",57
"3696",3,10,65,"18",57
"3697",3,10,59,"41",57
"3698",3,10,63,"31",57
"3699",3,10,56,"22",57
"3700",3,10,62,"11",57
"3701",3,10,57,"54",57
"3702",3,10,59,"21",57
"3703",3,10,45,"10",57
"3704",3,10,54,"59",57
"3705",3,10,51,"36",57
"3706",3,10,61,"42",57
"3707",3,10,62,"37",57
"3708",3,10,54,"55",57
"3709",3,10,64,"13",57
"3710",3,10,53,"25",57
"3711",3,10,45,"60",57
"3712",3,10,57,"57",57
"3713",3,10,70,"38",57
"3714",3,10,51,"44",57
"3715",3,10,57,"56",57
"3716",3,10,47,"5",57
"3717",3,10,63,"27",57
"3718",3,10,54,"23",57
"3719",3,10,56,"24",57
"3720",3,10,44,"6",57
"3721",3,11,28,"23",21
"3722",3,11,28,"2",21
"3723",3,11,21,"6",21
"3724",3,11,15,"1",21
"3725",3,11,23,"39",21
"3726",3,11,23,"21",21
"3727",3,11,21,"24",21
"3728",3,11,15,"35",21
"3729",3,11,16,"20",21
"3730",3,11,21,"18",21
"3731",3,11,26,"19",21
"3732",3,11,13,"17",21
"3733",3,11,26,"52",21
"3734",3,11,22,"14",21
"3735",3,11,17,"41",21
"3736",3,11,13,"29",21
"3737",3,11,28,"50",21
"3738",3,11,20,"3",21
"3739",3,11,27,"36",21
"3740",3,11,18,"4",21
"3741",3,11,21,"15",21
"3742",3,11,21,"53",21
"3743",3,11,20,"34",21
"3744",3,11,16,"51",21
"3745",3,11,24,"40",21
"3746",3,11,25,"25",21
"3747",3,11,20,"8",21
"3748",3,11,29,"60",21
"3749",3,11,25,"57",21
"3750",3,11,22,"7",21
"3751",3,11,33,"56",21
"3752",3,11,20,"5",21
"3753",3,11,16,"16",21
"3754",3,11,20,"54",21
"3755",3,11,26,"31",21
"3756",3,11,15,"48",21
"3757",3,11,31,"47",21
"3758",3,11,18,"30",21
"3759",3,11,16,"59",21
"3760",3,11,21,"27",21
"3761",3,11,15,"10",21
"3762",3,11,17,"43",21
"3763",3,11,29,"46",21
"3764",3,11,27,"12",21
"3765",3,11,23,"28",21
"3766",3,11,19,"38",21
"3767",3,11,21,"33",21
"3768",3,11,14,"32",21
"3769",3,11,17,"55",21
"3770",3,11,24,"44",21
"3771",3,11,15,"26",21
"3772",3,11,17,"42",21
"3773",3,11,18,"9",21
"3774",3,11,14,"11",21
"3775",3,11,19,"58",21
"3776",3,11,13,"13",21
"3777",3,11,15,"22",21
"3778",3,11,23,"49",21
"3779",3,11,18,"37",21
"3780",3,11,20,"45",21
"3781",3,12,24,"23",21
"3782",3,12,30,"24",21
"3783",3,12,26,"37",21
"3784",3,12,24,"39",21
"3785",3,12,23,"50",21
"3786",3,12,26,"38",21
"3787",3,12,26,"28",21
"3788",3,12,28,"7",21
"3789",3,12,27,"52",21
"3790",3,12,25,"25",21
"3791",3,12,29,"1",21
"3792",3,12,40,"51",21
"3793",3,12,27,"17",21
"3794",3,12,25,"14",21
"3795",3,12,21,"47",21
"3796",3,12,26,"18",21
"3797",3,12,25,"2",21
"3798",3,12,32,"57",21
"3799",3,12,24,"3",21
"3800",3,12,20,"35",21
"3801",3,12,21,"29",21
"3802",3,12,24,"46",21
"3803",3,12,15,"30",21
"3804",3,12,29,"15",21
"3805",3,12,13,"34",21
"3806",3,12,21,"55",21
"3807",3,12,33,"19",21
"3808",3,12,37,"20",21
"3809",3,12,21,"41",21
"3810",3,12,27,"58",21
"3811",3,12,32,"45",21
"3812",3,12,21,"31",21
"3813",3,12,27,"42",21
"3814",3,12,29,"6",21
"3815",3,12,32,"56",21
"3816",3,12,19,"9",21
"3817",3,12,26,"12",21
"3818",3,12,25,"53",21
"3819",3,12,17,"8",21
"3820",3,12,24,"40",21
"3821",3,12,18,"4",21
"3822",3,12,20,"22",21
"3823",3,12,25,"36",21
"3824",3,12,22,"11",21
"3825",3,12,29,"54",21
"3826",3,12,47,"48",21
"3827",3,12,26,"21",21
"3828",3,12,24,"5",21
"3829",3,12,22,"33",21
"3830",3,12,26,"13",21
"3831",3,12,16,"59",21
"3832",3,12,19,"10",21
"3833",3,12,26,"27",21
"3834",3,12,16,"26",21
"3835",3,12,22,"49",21
"3836",3,12,27,"32",21
"3837",3,12,23,"44",21
"3838",3,12,20,"16",21
"3839",3,12,18,"43",21
"3840",3,12,32,"60",21
"3841",3,13,59,"11",50
"3842",3,13,59,"49",50
"3843",3,13,55,"18",50
"3844",3,13,45,"17",50
"3845",3,13,60,"28",50
"3846",3,13,48,"12",50
"3847",3,13,56,"48",50
"3848",3,13,42,"6",50
"3849",3,13,46,"59",50
"3850",3,13,46,"44",50
"3851",3,13,38,"29",50
"3852",3,13,50,"25",50
"3853",3,13,63,"60",50
"3854",3,13,47,"23",50
"3855",3,13,42,"55",50
"3856",3,13,50,"24",50
"3857",3,13,45,"34",50
"3858",3,13,52,"32",50
"3859",3,13,48,"2",50
"3860",3,13,49,"46",50
"3861",3,13,54,"35",50
"3862",3,13,57,"41",50
"3863",3,13,48,"10",50
"3864",3,13,49,"1",50
"3865",3,13,60,"13",50
"3866",3,13,61,"7",50
"3867",3,13,53,"20",50
"3868",3,13,46,"9",50
"3869",3,13,57,"54",50
"3870",3,13,69,"15",50
"3871",3,13,45,"57",50
"3872",3,13,38,"40",50
"3873",3,13,44,"45",50
"3874",3,13,50,"14",50
"3875",3,13,49,"42",50
"3876",3,13,56,"16",50
"3877",3,13,55,"19",50
"3878",3,13,54,"39",50
"3879",3,13,48,"26",50
"3880",3,13,54,"31",50
"3881",3,13,49,"43",50
"3882",3,13,55,"56",50
"3883",3,13,54,"33",50
"3884",3,13,47,"47",50
"3885",3,13,65,"50",50
"3886",3,13,44,"30",50
"3887",3,13,52,"36",50
"3888",3,13,52,"51",50
"3889",3,13,52,"58",50
"3890",3,13,51,"37",50
"3891",3,13,49,"22",50
"3892",3,13,58,"27",50
"3893",3,13,48,"3",50
"3894",3,13,40,"8",50
"3895",3,13,51,"52",50
"3896",3,13,51,"21",50
"3897",3,13,48,"5",50
"3898",3,13,47,"38",50
"3899",3,13,53,"4",50
"3900",3,13,43,"53",50
"3901",3,14,22,"1",31
"3902",3,14,41,"34",31
"3903",3,14,27,"18",31
"3904",3,14,31,"45",31
"3905",3,14,39,"47",31
"3906",3,14,39,"17",31
"3907",3,14,26,"29",31
"3908",3,14,34,"15",31
"3909",3,14,32,"19",31
"3910",3,14,30,"2",31
"3911",3,14,27,"12",31
"3912",3,14,39,"30",31
"3913",3,14,37,"56",31
"3914",3,14,27,"16",31
"3915",3,14,24,"50",31
"3916",3,14,35,"13",31
"3917",3,14,26,"55",31
"3918",3,14,37,"21",31
"3919",3,14,33,"32",31
"3920",3,14,32,"6",31
"3921",3,14,25,"14",31
"3922",3,14,31,"57",31
"3923",3,14,47,"35",31
"3924",3,14,32,"51",31
"3925",3,14,30,"53",31
"3926",3,14,43,"26",31
"3927",3,14,30,"48",31
"3928",3,14,30,"33",31
"3929",3,14,29,"7",31
"3930",3,14,26,"28",31
"3931",3,14,37,"60",31
"3932",3,14,41,"46",31
"3933",3,14,24,"31",31
"3934",3,14,25,"22",31
"3935",3,14,35,"54",31
"3936",3,14,40,"20",31
"3937",3,14,15,"52",31
"3938",3,14,26,"27",31
"3939",3,14,25,"40",31
"3940",3,14,32,"8",31
"3941",3,14,28,"49",31
"3942",3,14,34,"3",31
"3943",3,14,31,"5",31
"3944",3,14,24,"39",31
"3945",3,14,37,"4",31
"3946",3,14,39,"36",31
"3947",3,14,32,"37",31
"3948",3,14,29,"11",31
"3949",3,14,22,"10",31
"3950",3,14,20,"42",31
"3951",3,14,23,"9",31
"3952",3,14,36,"41",31
"3953",3,14,25,"25",31
"3954",3,14,37,"58",31
"3955",3,14,36,"23",31
"3956",3,14,28,"59",31
"3957",3,14,26,"38",31
"3958",3,14,33,"44",31
"3959",3,14,25,"24",31
"3960",3,14,38,"43",31
"3961",3,15,47,"2",37
"3962",3,15,45,"37",37
"3963",3,15,29,"51",37
"3964",3,15,36,"48",37
"3965",3,15,37,"38",37
"3966",3,15,37,"20",37
"3967",3,15,34,"1",37
"3968",3,15,45,"34",37
"3969",3,15,34,"4",37
"3970",3,15,23,"17",37
"3971",3,15,39,"33",37
"3972",3,15,31,"49",37
"3973",3,15,36,"15",37
"3974",3,15,24,"3",37
"3975",3,15,32,"35",37
"3976",3,15,30,"19",37
"3977",3,15,39,"39",37
"3978",3,15,34,"18",37
"3979",3,15,31,"46",37
"3980",3,15,31,"45",37
"3981",3,15,40,"21",37
"3982",3,15,33,"22",37
"3983",3,15,42,"6",37
"3984",3,15,44,"54",37
"3985",3,15,27,"50",37
"3986",3,15,37,"60",37
"3987",3,15,36,"5",37
"3988",3,15,30,"16",37
"3989",3,15,48,"9",37
"3990",3,15,41,"14",37
"3991",3,15,30,"55",37
"3992",3,15,45,"7",37
"3993",3,15,34,"24",37
"3994",3,15,35,"52",37
"3995",3,15,40,"36",37
"3996",3,15,39,"53",37
"3997",3,15,40,"47",37
"3998",3,15,39,"41",37
"3999",3,15,37,"26",37
"4000",3,15,45,"12",37
"4001",3,15,41,"30",37
"4002",3,15,34,"40",37
"4003",3,15,41,"23",37
"4004",3,15,37,"56",37
"4005",3,15,38,"25",37
"4006",3,15,34,"8",37
"4007",3,15,41,"42",37
"4008",3,15,35,"28",37
"4009",3,15,27,"13",37
"4010",3,15,33,"59",37
"4011",3,15,36,"32",37
"4012",3,15,36,"31",37
"4013",3,15,33,"10",37
"4014",3,15,49,"57",37
"4015",3,15,47,"58",37
"4016",3,15,41,"44",37
"4017",3,15,46,"29",37
"4018",3,15,39,"43",37
"4019",3,15,32,"27",37
"4020",3,15,33,"11",37
"4021",3,16,55,"23",50
"4022",3,16,34,"25",50
"4023",3,16,44,"19",50
"4024",3,16,50,"37",50
"4025",3,16,40,"24",50
"4026",3,16,42,"6",50
"4027",3,16,39,"2",50
"4028",3,16,56,"56",50
"4029",3,16,46,"44",50
"4030",3,16,40,"39",50
"4031",3,16,52,"55",50
"4032",3,16,54,"13",50
"4033",3,16,40,"40",50
"4034",3,16,55,"7",50
"4035",3,16,34,"14",50
"4036",3,16,50,"5",50
"4037",3,16,49,"49",50
"4038",3,16,43,"8",50
"4039",3,16,52,"38",50
"4040",3,16,50,"34",50
"4041",3,16,42,"20",50
"4042",3,16,50,"54",50
"4043",3,16,37,"21",50
"4044",3,16,46,"41",50
"4045",3,16,44,"30",50
"4046",3,16,53,"3",50
"4047",3,16,39,"17",50
"4048",3,16,46,"18",50
"4049",3,16,25,"48",50
"4050",3,16,38,"31",50
"4051",3,16,43,"42",50
"4052",3,16,44,"32",50
"4053",3,16,42,"51",50
"4054",3,16,38,"52",50
"4055",3,16,47,"36",50
"4056",3,16,42,"1",50
"4057",3,16,33,"15",50
"4058",3,16,54,"45",50
"4059",3,16,31,"9",50
"4060",3,16,34,"4",50
"4061",3,16,47,"29",50
"4062",3,16,52,"60",50
"4063",3,16,44,"57",50
"4064",3,16,49,"26",50
"4065",3,16,45,"53",50
"4066",3,16,36,"35",50
"4067",3,16,46,"50",50
"4068",3,16,36,"33",50
"4069",3,16,50,"16",50
"4070",3,16,49,"28",50
"4071",3,16,43,"43",50
"4072",3,16,46,"46",50
"4073",3,16,49,"12",50
"4074",3,16,33,"27",50
"4075",3,16,42,"11",50
"4076",3,16,47,"58",50
"4077",3,16,48,"10",50
"4078",3,16,49,"47",50
"4079",3,16,35,"22",50
"4080",3,16,51,"59",50
"4081",3,17,23,"56",19
"4082",3,17,22,"37",19
"4083",3,17,22,"55",19
"4084",3,17,20,"2",19
"4085",3,17,28,"18",19
"4086",3,17,22,"44",19
"4087",3,17,31,"43",19
"4088",3,17,23,"16",19
"4089",3,17,26,"17",19
"4090",3,17,27,"26",19
"4091",3,17,27,"33",19
"4092",3,17,20,"39",19
"4093",3,17,27,"3",19
"4094",3,17,31,"23",19
"4095",3,17,21,"7",19
"4096",3,17,33,"27",19
"4097",3,17,29,"45",19
"4098",3,17,31,"51",19
"4099",3,17,27,"31",19
"4100",3,17,29,"30",19
"4101",3,17,40,"60",19
"4102",3,17,24,"54",19
"4103",3,17,28,"29",19
"4104",3,17,25,"12",19
"4105",3,17,27,"50",19
"4106",3,17,26,"34",19
"4107",3,17,24,"11",19
"4108",3,17,23,"8",19
"4109",3,17,18,"22",19
"4110",3,17,37,"32",19
"4111",3,17,23,"41",19
"4112",3,17,20,"59",19
"4113",3,17,24,"25",19
"4114",3,17,19,"36",19
"4115",3,17,27,"4",19
"4116",3,17,24,"57",19
"4117",3,17,35,"40",19
"4118",3,17,17,"28",19
"4119",3,17,26,"6",19
"4120",3,17,23,"38",19
"4121",3,17,36,"48",19
"4122",3,17,31,"15",19
"4123",3,17,26,"47",19
"4124",3,17,23,"46",19
"4125",3,17,31,"14",19
"4126",3,17,18,"13",19
"4127",3,17,33,"9",19
"4128",3,17,31,"42",19
"4129",3,17,21,"49",19
"4130",3,17,23,"1",19
"4131",3,17,17,"10",19
"4132",3,17,31,"52",19
"4133",3,17,29,"24",19
"4134",3,17,30,"58",19
"4135",3,17,30,"20",19
"4136",3,17,26,"19",19
"4137",3,17,36,"35",19
"4138",3,17,22,"53",19
"4139",3,17,31,"21",19
"4140",3,17,22,"5",19
"4141",3,18,69,"33",52
"4142",3,18,55,"16",52
"4143",3,18,47,"48",52
"4144",3,18,46,"47",52
"4145",3,18,44,"32",52
"4146",3,18,46,"1",52
"4147",3,18,49,"13",52
"4148",3,18,54,"15",52
"4149",3,18,52,"31",52
"4150",3,18,70,"46",52
"4151",3,18,54,"49",52
"4152",3,18,42,"12",52
"4153",3,18,56,"44",52
"4154",3,18,58,"45",52
"4155",3,18,43,"40",52
"4156",3,18,44,"50",52
"4157",3,18,51,"24",52
"4158",3,18,45,"28",52
"4159",3,18,49,"23",52
"4160",3,18,52,"17",52
"4161",3,18,39,"54",52
"4162",3,18,50,"56",52
"4163",3,18,43,"14",52
"4164",3,18,58,"37",52
"4165",3,18,64,"51",52
"4166",3,18,51,"2",52
"4167",3,18,41,"29",52
"4168",3,18,46,"25",52
"4169",3,18,53,"18",52
"4170",3,18,50,"41",52
"4171",3,18,57,"22",52
"4172",3,18,51,"8",52
"4173",3,18,52,"55",52
"4174",3,18,68,"43",52
"4175",3,18,60,"3",52
"4176",3,18,52,"59",52
"4177",3,18,40,"30",52
"4178",3,18,51,"52",52
"4179",3,18,37,"38",52
"4180",3,18,50,"34",52
"4181",3,18,35,"58",52
"4182",3,18,48,"39",52
"4183",3,18,49,"35",52
"4184",3,18,45,"6",52
"4185",3,18,71,"53",52
"4186",3,18,56,"42",52
"4187",3,18,49,"9",52
"4188",3,18,65,"20",52
"4189",3,18,56,"19",52
"4190",3,18,50,"60",52
"4191",3,18,44,"27",52
"4192",3,18,50,"26",52
"4193",3,18,53,"7",52
"4194",3,18,60,"57",52
"4195",3,18,61,"21",52
"4196",3,18,56,"10",52
"4197",3,18,34,"4",52
"4198",3,18,50,"36",52
"4199",3,18,50,"11",52
"4200",3,18,42,"5",52
"4201",3,19,33,"50",26
"4202",3,19,29,"19",26
"4203",3,19,32,"17",26
"4204",3,19,35,"35",26
"4205",3,19,34,"30",26
"4206",3,19,38,"34",26
"4207",3,19,25,"18",26
"4208",3,19,30,"22",26
"4209",3,19,43,"2",26
"4210",3,19,28,"51",26
"4211",3,19,28,"15",26
"4212",3,19,33,"53",26
"4213",3,19,21,"32",26
"4214",3,19,29,"13",26
"4215",3,19,40,"47",26
"4216",3,19,23,"33",26
"4217",3,19,23,"5",26
"4218",3,19,29,"52",26
"4219",3,19,27,"1",26
"4220",3,19,28,"23",26
"4221",3,19,28,"39",26
"4222",3,19,28,"3",26
"4223",3,19,23,"16",26
"4224",3,19,31,"4",26
"4225",3,19,35,"14",26
"4226",3,19,26,"7",26
"4227",3,19,25,"36",26
"4228",3,19,26,"29",26
"4229",3,19,27,"46",26
"4230",3,19,33,"31",26
"4231",3,19,33,"48",26
"4232",3,19,36,"28",26
"4233",3,19,29,"45",26
"4234",3,19,26,"8",26
"4235",3,19,35,"56",26
"4236",3,19,30,"54",26
"4237",3,19,24,"49",26
"4238",3,19,28,"20",26
"4239",3,19,29,"21",26
"4240",3,19,32,"42",26
"4241",3,19,26,"12",26
"4242",3,19,33,"40",26
"4243",3,19,17,"41",26
"4244",3,19,29,"44",26
"4245",3,19,34,"58",26
"4246",3,19,26,"6",26
"4247",3,19,37,"38",26
"4248",3,19,29,"37",26
"4249",3,19,31,"27",26
"4250",3,19,23,"59",26
"4251",3,19,25,"24",26
"4252",3,19,25,"10",26
"4253",3,19,38,"57",26
"4254",3,19,34,"9",26
"4255",3,19,27,"26",26
"4256",3,19,28,"55",26
"4257",3,19,17,"60",26
"4258",3,19,23,"25",26
"4259",3,19,25,"11",26
"4260",3,19,32,"43",26
"4261",3,2,51,"16",44
"4262",3,2,46,"35",44
"4263",3,2,56,"1",44
"4264",3,2,47,"51",44
"4265",3,2,59,"14",44
"4266",3,2,42,"19",44
"4267",3,2,43,"34",44
"4268",3,2,47,"2",44
"4269",3,2,47,"13",44
"4270",3,2,51,"33",44
"4271",3,2,40,"18",44
"4272",3,2,41,"3",44
"4273",3,2,46,"21",44
"4274",3,2,47,"53",44
"4275",3,2,46,"9",44
"4276",3,2,44,"49",44
"4277",3,2,47,"52",44
"4278",3,2,44,"36",44
"4279",3,2,41,"17",44
"4280",3,2,40,"27",44
"4281",3,2,43,"50",44
"4282",3,2,43,"30",44
"4283",3,2,45,"47",44
"4284",3,2,49,"12",44
"4285",3,2,43,"48",44
"4286",3,2,40,"55",44
"4287",3,2,35,"31",44
"4288",3,2,45,"15",44
"4289",3,2,39,"8",44
"4290",3,2,40,"10",44
"4291",3,2,64,"26",44
"4292",3,2,42,"43",44
"4293",3,2,45,"4",44
"4294",3,2,49,"29",44
"4295",3,2,58,"45",44
"4296",3,2,60,"20",44
"4297",3,2,42,"46",44
"4298",3,2,56,"37",44
"4299",3,2,45,"28",44
"4300",3,2,48,"54",44
"4301",3,2,36,"32",44
"4302",3,2,48,"25",44
"4303",3,2,52,"60",44
"4304",3,2,46,"7",44
"4305",3,2,52,"44",44
"4306",3,2,49,"5",44
"4307",3,2,39,"41",44
"4308",3,2,48,"11",44
"4309",3,2,48,"58",44
"4310",3,2,44,"42",44
"4311",3,2,42,"22",44
"4312",3,2,46,"38",44
"4313",3,2,57,"39",44
"4314",3,2,33,"24",44
"4315",3,2,53,"59",44
"4316",3,2,36,"57",44
"4317",3,2,43,"6",44
"4318",3,2,55,"56",44
"4319",3,2,40,"23",44
"4320",3,2,45,"40",44
"4321",3,20,28,"22",23
"4322",3,20,26,"50",23
"4323",3,20,30,"6",23
"4324",3,20,19,"55",23
