"","Bird","Plant","Occupancy","Iteration","True_State"
"5357",2,6,124,"44",143
"5358",2,6,126,"8",143
"5359",2,7,128,"85",115
"5360",2,7,110,"3",115
"5361",2,7,121,"2",115
"5362",2,7,121,"34",115
"5363",2,7,120,"35",115
"5364",2,7,110,"68",115
"5365",2,7,108,"67",115
"5366",2,7,115,"54",115
"5367",2,7,117,"58",115
"5368",2,7,115,"69",115
"5369",2,7,125,"83",115
"5370",2,7,115,"40",115
"5371",2,7,121,"55",115
"5372",2,7,118,"87",115
"5373",2,7,115,"20",115
"5374",2,7,112,"4",115
"5375",2,7,123,"14",115
"5376",2,7,118,"86",115
"5377",2,7,115,"22",115
"5378",2,7,113,"53",115
"5379",2,7,110,"73",115
"5380",2,7,139,"29",115
"5381",2,7,115,"51",115
"5382",2,7,125,"17",115
"5383",2,7,133,"70",115
"5384",2,7,115,"36",115
"5385",2,7,118,"5",115
"5386",2,7,114,"84",115
"5387",2,7,95,"19",115
"5388",2,7,125,"81",115
"5389",2,7,112,"18",115
"5390",2,7,98,"7",115
"5391",2,7,112,"52",115
"5392",2,7,112,"13",115
"5393",2,7,117,"89",115
"5394",2,7,112,"39",115
"5395",2,7,120,"38",115
"5396",2,7,113,"71",115
"5397",2,7,106,"37",115
"5398",2,7,119,"16",115
"5399",2,7,118,"21",115
"5400",2,7,100,"80",115
"5401",2,7,105,"65",115
"5402",2,7,107,"74",115
"5403",2,7,128,"90",115
"5404",2,7,100,"23",115
"5405",2,7,114,"24",115
"5406",2,7,103,"30",115
"5407",2,7,106,"79",115
"5408",2,7,118,"57",115
"5409",2,7,110,"72",115
"5410",2,7,123,"6",115
"5411",2,7,111,"56",115
"5412",2,7,103,"66",115
"5413",2,7,100,"50",115
"5414",2,7,119,"33",115
"5415",2,7,109,"31",115
"5416",2,7,116,"48",115
"5417",2,7,123,"8",115
"5418",2,7,118,"59",115
"5419",2,7,105,"60",115
"5420",2,7,104,"41",115
"5421",2,7,106,"78",115
"5422",2,7,108,"1",115
"5423",2,7,104,"88",115
"5424",2,7,116,"12",115
"5425",2,7,106,"94",115
"5426",2,7,124,"45",115
"5427",2,7,98,"28",115
"5428",2,7,118,"15",115
"5429",2,7,119,"91",115
"5430",2,7,106,"9",115
"5431",2,7,110,"10",115
"5432",2,7,106,"75",115
"5433",2,7,109,"92",115
"5434",2,7,125,"63",115
"5435",2,7,109,"47",115
"5436",2,7,119,"46",115
"5437",2,7,113,"32",115
"5438",2,7,120,"49",115
"5439",2,7,113,"62",115
"5440",2,7,114,"25",115
"5441",2,7,118,"11",115
"5442",2,7,125,"26",115
"5443",2,7,101,"64",115
"5444",2,7,106,"61",115
"5445",2,7,122,"93",115
"5446",2,7,120,"43",115
"5447",2,7,122,"42",115
"5448",2,7,130,"44",115
"5449",2,7,114,"77",115
"5450",2,7,109,"76",115
"5451",2,7,128,"82",115
"5452",2,7,132,"27",115
"5453",2,8,124,"89",138
"5454",2,8,147,"34",138
"5455",2,8,124,"68",138
"5456",2,8,126,"58",138
"5457",2,8,151,"35",138
"5458",2,8,146,"56",138
"5459",2,8,125,"2",138
"5460",2,8,151,"84",138
"5461",2,8,136,"39",138
"5462",2,8,128,"74",138
"5463",2,8,129,"8",138
"5464",2,8,131,"40",138
"5465",2,8,136,"41",138
"5466",2,8,137,"67",138
"5467",2,8,145,"9",138
"5468",2,8,138,"7",138
"5469",2,8,133,"21",138
"5470",2,8,163,"3",138
"5471",2,8,126,"94",138
"5472",2,8,138,"20",138
"5473",2,8,130,"52",138
"5474",2,8,133,"22",138
"5475",2,8,132,"53",138
"5476",2,8,135,"91",138
"5477",2,8,135,"51",138
"5478",2,8,130,"88",138
"5479",2,8,141,"45",138
"5480",2,8,145,"46",138
"5481",2,8,139,"83",138
"5482",2,8,143,"90",138
"5483",2,8,144,"24",138
"5484",2,8,137,"42",138
"5485",2,8,139,"57",138
"5486",2,8,132,"59",138
"5487",2,8,128,"73",138
"5488",2,8,138,"13",138
"5489",2,8,146,"69",138
"5490",2,8,133,"62",138
"5491",2,8,131,"28",138
"5492",2,8,133,"71",138
"5493",2,8,134,"31",138
"5494",2,8,150,"23",138
"5495",2,8,153,"18",138
"5496",2,8,129,"19",138
"5497",2,8,140,"85",138
"5498",2,8,131,"75",138
"5499",2,8,132,"4",138
"5500",2,8,126,"30",138
"5501",2,8,152,"48",138
"5502",2,8,147,"14",138
"5503",2,8,130,"81",138
"5504",2,8,130,"29",138
"5505",2,8,124,"72",138
"5506",2,8,125,"37",138
"5507",2,8,143,"5",138
"5508",2,8,133,"70",138
"5509",2,8,139,"86",138
"5510",2,8,132,"25",138
"5511",2,8,152,"36",138
"5512",2,8,146,"92",138
"5513",2,8,138,"10",138
"5514",2,8,138,"82",138
"5515",2,8,127,"15",138
"5516",2,8,125,"47",138
"5517",2,8,145,"79",138
"5518",2,8,137,"12",138
"5519",2,8,143,"87",138
"5520",2,8,119,"38",138
"5521",2,8,130,"54",138
"5522",2,8,132,"26",138
"5523",2,8,123,"65",138
"5524",2,8,156,"60",138
"5525",2,8,133,"43",138
"5526",2,8,140,"64",138
"5527",2,8,123,"63",138
"5528",2,8,135,"78",138
"5529",2,8,122,"32",138
"5530",2,8,123,"55",138
"5531",2,8,126,"76",138
"5532",2,8,147,"11",138
"5533",2,8,120,"50",138
"5534",2,8,160,"44",138
"5535",2,8,127,"77",138
"5536",2,8,138,"16",138
"5537",2,8,125,"61",138
"5538",2,8,151,"27",138
"5539",2,8,146,"66",138
"5540",2,8,132,"6",138
"5541",2,8,154,"80",138
"5542",2,8,144,"33",138
"5543",2,8,122,"49",138
"5544",2,8,128,"93",138
"5545",2,8,120,"1",138
"5546",2,8,139,"17",138
"5547",2,9,194,"83",200
"5548",2,9,193,"17",200
"5549",2,9,173,"9",200
"5550",2,9,180,"62",200
"5551",2,9,193,"71",200
"5552",2,9,173,"29",200
"5553",2,9,189,"7",200
"5554",2,9,195,"47",200
"5555",2,9,182,"77",200
"5556",2,9,172,"72",200
"5557",2,9,167,"6",200
"5558",2,9,176,"34",200
"5559",2,9,182,"68",200
"5560",2,9,177,"18",200
"5561",2,9,168,"12",200
"5562",2,9,175,"16",200
"5563",2,9,170,"57",200
"5564",2,9,183,"82",200
"5565",2,9,190,"24",200
"5566",2,9,178,"31",200
"5567",2,9,186,"74",200
"5568",2,9,185,"59",200
"5569",2,9,189,"79",200
"5570",2,9,197,"51",200
"5571",2,9,167,"45",200
"5572",2,9,189,"2",200
"5573",2,9,178,"19",200
"5574",2,9,165,"40",200
"5575",2,9,195,"88",200
"5576",2,9,181,"66",200
"5577",2,9,183,"11",200
"5578",2,9,199,"70",200
"5579",2,9,164,"75",200
"5580",2,9,181,"69",200
"5581",2,9,190,"85",200
"5582",2,9,179,"3",200
"5583",2,9,201,"94",200
"5584",2,9,164,"8",200
"5585",2,9,186,"78",200
"5586",2,9,182,"89",200
"5587",2,9,180,"84",200
"5588",2,9,179,"23",200
"5589",2,9,170,"39",200
"5590",2,9,167,"65",200
"5591",2,9,182,"50",200
"5592",2,9,171,"15",200
"5593",2,9,170,"48",200
"5594",2,9,183,"14",200
"5595",2,9,179,"81",200
"5596",2,9,193,"46",200
"5597",2,9,176,"13",200
"5598",2,9,183,"25",200
"5599",2,9,153,"52",200
"5600",2,9,180,"61",200
"5601",2,9,178,"35",200
"5602",2,9,182,"92",200
"5603",2,9,190,"76",200
"5604",2,9,189,"91",200
"5605",2,9,201,"60",200
"5606",2,9,209,"73",200
"5607",2,9,193,"10",200
"5608",2,9,175,"30",200
"5609",2,9,195,"80",200
"5610",2,9,198,"5",200
"5611",2,9,175,"67",200
"5612",2,9,176,"1",200
"5613",2,9,178,"87",200
"5614",2,9,184,"53",200
"5615",2,9,178,"37",200
"5616",2,9,202,"54",200
"5617",2,9,169,"4",200
"5618",2,9,211,"33",200
"5619",2,9,186,"20",200
"5620",2,9,194,"63",200
"5621",2,9,187,"58",200
"5622",2,9,164,"64",200
"5623",2,9,175,"93",200
"5624",2,9,184,"43",200
"5625",2,9,199,"56",200
"5626",2,9,174,"41",200
"5627",2,9,207,"42",200
"5628",2,9,206,"26",200
"5629",2,9,171,"32",200
"5630",2,9,187,"22",200
"5631",2,9,166,"27",200
"5632",2,9,162,"86",200
"5633",2,9,169,"90",200
"5634",2,9,168,"21",200
"5635",2,9,185,"28",200
"5636",2,9,172,"49",200
"5637",2,9,185,"55",200
"5638",2,9,198,"44",200
"5639",2,9,183,"38",200
"5640",2,9,187,"36",200
"5641",3,1,22,"90",13
"5642",3,1,9,"65",13
"5643",3,1,19,"67",13
"5644",3,1,15,"83",13
"5645",3,1,14,"1",13
"5646",3,1,18,"84",13
"5647",3,1,18,"46",13
"5648",3,1,19,"78",13
"5649",3,1,18,"8",13
"5650",3,1,18,"62",13
"5651",3,1,19,"43",13
"5652",3,1,12,"24",13
"5653",3,1,17,"34",13
"5654",3,1,18,"3",13
"5655",3,1,19,"2",13
"5656",3,1,11,"54",13
"5657",3,1,22,"68",13
"5658",3,1,21,"79",13
"5659",3,1,21,"73",13
"5660",3,1,24,"45",13
"5661",3,1,25,"33",13
"5662",3,1,16,"16",13
"5663",3,1,18,"56",13
"5664",3,1,16,"13",13
"5665",3,1,13,"14",13
"5666",3,1,17,"47",13
"5667",3,1,11,"29",13
"5668",3,1,18,"32",13
"5669",3,1,21,"40",13
"5670",3,1,15,"91",13
"5671",3,1,20,"57",13
"5672",3,1,14,"63",13
"5673",3,1,17,"82",13
"5674",3,1,20,"44",13
"5675",3,1,16,"27",13
"5676",3,1,10,"51",13
"5677",3,1,20,"31",13
"5678",3,1,23,"25",13
"5679",3,1,20,"58",13
"5680",3,1,19,"23",13
"5681",3,1,15,"74",13
"5682",3,1,13,"35",13
"5683",3,1,16,"4",13
"5684",3,1,17,"19",13
"5685",3,1,14,"49",13
"5686",3,1,16,"60",13
"5687",3,1,23,"22",13
"5688",3,1,18,"38",13
"5689",3,1,20,"80",13
"5690",3,1,19,"20",13
"5691",3,1,20,"64",13
"5692",3,1,20,"36",13
"5693",3,1,19,"18",13
"5694",3,1,14,"69",13
"5695",3,1,20,"9",13
"5696",3,1,23,"92",13
"5697",3,1,20,"86",13
"5698",3,1,15,"30",13
"5699",3,1,19,"94",13
"5700",3,1,17,"12",13
"5701",3,1,25,"66",13
"5702",3,1,12,"71",13
"5703",3,1,27,"76",13
"5704",3,1,20,"53",13
"5705",3,1,16,"15",13
"5706",3,1,17,"75",13
"5707",3,1,15,"81",13
"5708",3,1,24,"10",13
"5709",3,1,11,"7",13
"5710",3,1,14,"77",13
"5711",3,1,18,"41",13
"5712",3,1,19,"89",13
"5713",3,1,15,"11",13
"5714",3,1,12,"42",13
"5715",3,1,19,"17",13
"5716",3,1,18,"6",13
"5717",3,1,13,"87",13
"5718",3,1,21,"88",13
"5719",3,1,15,"5",13
"5720",3,1,9,"59",13
"5721",3,1,15,"85",13
"5722",3,1,12,"61",13
"5723",3,1,12,"55",13
"5724",3,1,17,"52",13
"5725",3,1,23,"50",13
"5726",3,1,25,"70",13
"5727",3,1,15,"37",13
"5728",3,1,18,"28",13
"5729",3,1,7,"21",13
"5730",3,1,14,"72",13
"5731",3,1,20,"48",13
"5732",3,1,22,"39",13
"5733",3,1,26,"93",13
"5734",3,1,14,"26",13
"5735",3,10,62,"13",66
"5736",3,10,64,"19",66
"5737",3,10,72,"67",66
"5738",3,10,60,"65",66
"5739",3,10,61,"15",66
"5740",3,10,73,"2",66
"5741",3,10,61,"34",66
"5742",3,10,63,"68",66
"5743",3,10,50,"20",66
"5744",3,10,51,"52",66
"5745",3,10,67,"51",66
"5746",3,10,62,"16",66
"5747",3,10,85,"33",66
"5748",3,10,54,"50",66
"5749",3,10,57,"84",66
"5750",3,10,76,"32",66
"5751",3,10,59,"37",66
"5752",3,10,70,"5",66
"5753",3,10,60,"82",66
"5754",3,10,59,"53",66
"5755",3,10,65,"80",66
"5756",3,10,68,"4",66
"5757",3,10,59,"63",66
"5758",3,10,46,"47",66
"5759",3,10,72,"35",66
"5760",3,10,60,"17",66
"5761",3,10,61,"1",66
"5762",3,10,64,"66",66
"5763",3,10,70,"40",66
"5764",3,10,58,"49",66
"5765",3,10,63,"71",66
"5766",3,10,67,"3",66
"5767",3,10,59,"31",66
"5768",3,10,75,"85",66
"5769",3,10,74,"81",66
"5770",3,10,78,"69",66
"5771",3,10,66,"74",66
"5772",3,10,56,"9",66
"5773",3,10,72,"29",66
"5774",3,10,77,"18",66
"5775",3,10,56,"83",66
"5776",3,10,65,"79",66
"5777",3,10,64,"12",66
"5778",3,10,67,"94",66
"5779",3,10,72,"14",66
"5780",3,10,44,"36",66
"5781",3,10,74,"48",66
"5782",3,10,61,"43",66
"5783",3,10,57,"86",66
"5784",3,10,64,"21",66
"5785",3,10,61,"75",66
"5786",3,10,54,"91",66
"5787",3,10,64,"62",66
"5788",3,10,70,"78",66
"5789",3,10,52,"8",66
"5790",3,10,69,"7",66
"5791",3,10,60,"45",66
"5792",3,10,65,"38",66
"5793",3,10,51,"64",66
"5794",3,10,55,"70",66
"5795",3,10,63,"22",66
"5796",3,10,64,"93",66
"5797",3,10,73,"28",66
"5798",3,10,55,"26",66
"5799",3,10,67,"42",66
"5800",3,10,65,"30",66
"5801",3,10,61,"46",66
"5802",3,10,60,"76",66
"5803",3,10,67,"90",66
"5804",3,10,60,"25",66
"5805",3,10,52,"87",66
"5806",3,10,53,"73",66
"5807",3,10,68,"54",66
"5808",3,10,66,"44",66
"5809",3,10,59,"55",66
"5810",3,10,63,"24",66
"5811",3,10,66,"23",66
"5812",3,10,60,"10",66
"5813",3,10,79,"27",66
"5814",3,10,61,"92",66
"5815",3,10,60,"60",66
"5816",3,10,59,"41",66
"5817",3,10,67,"58",66
"5818",3,10,75,"59",66
"5819",3,10,65,"61",66
"5820",3,10,56,"11",66
"5821",3,10,75,"77",66
"5822",3,10,71,"72",66
"5823",3,10,47,"57",66
"5824",3,10,79,"6",66
"5825",3,10,56,"56",66
"5826",3,10,49,"39",66
"5827",3,10,63,"88",66
"5828",3,10,64,"89",66
"5829",3,11,23,"3",25
"5830",3,11,28,"84",25
"5831",3,11,21,"53",25
"5832",3,11,22,"37",25
"5833",3,11,21,"20",25
"5834",3,11,28,"2",25
"5835",3,11,25,"64",25
"5836",3,11,24,"67",25
"5837",3,11,24,"69",25
"5838",3,11,27,"21",25
"5839",3,11,20,"4",25
"5840",3,11,19,"6",25
"5841",3,11,32,"15",25
"5842",3,11,29,"34",25
"5843",3,11,21,"68",25
"5844",3,11,19,"55",25
"5845",3,11,26,"1",25
"5846",3,11,21,"86",25
"5847",3,11,17,"22",25
"5848",3,11,22,"88",25
"5849",3,11,34,"32",25
"5850",3,11,16,"65",25
"5851",3,11,24,"19",25
"5852",3,11,25,"36",25
"5853",3,11,22,"51",25
"5854",3,11,23,"18",25
"5855",3,11,16,"13",25
"5856",3,11,17,"85",25
"5857",3,11,17,"83",25
"5858",3,11,24,"23",25
"5859",3,11,19,"71",25
"5860",3,11,23,"70",25
"5861",3,11,16,"54",25
"5862",3,11,15,"82",25
"5863",3,11,18,"33",25
"5864",3,11,23,"14",25
"5865",3,11,18,"52",25
"5866",3,11,26,"63",25
"5867",3,11,29,"40",25
"5868",3,11,19,"9",25
"5869",3,11,25,"73",25
"5870",3,11,27,"62",25
"5871",3,11,13,"8",25
"5872",3,11,24,"7",25
"5873",3,11,19,"39",25
"5874",3,11,13,"38",25
"5875",3,11,26,"87",25
"5876",3,11,28,"47",25
"5877",3,11,21,"16",25
"5878",3,11,27,"35",25
"5879",3,11,23,"31",25
"5880",3,11,25,"46",25
"5881",3,11,17,"80",25
"5882",3,11,18,"41",25
"5883",3,11,27,"57",25
"5884",3,11,19,"50",25
"5885",3,11,24,"56",25
"5886",3,11,25,"89",25
"5887",3,11,25,"5",25
"5888",3,11,21,"81",25
"5889",3,11,20,"74",25
"5890",3,11,24,"66",25
"5891",3,11,18,"48",25
"5892",3,11,14,"30",25
"5893",3,11,29,"90",25
"5894",3,11,23,"91",25
"5895",3,11,13,"26",25
"5896",3,11,32,"72",25
"5897",3,11,14,"94",25
"5898",3,11,23,"79",25
"5899",3,11,16,"29",25
"5900",3,11,22,"49",25
"5901",3,11,22,"77",25
"5902",3,11,18,"42",25
"5903",3,11,21,"75",25
"5904",3,11,26,"93",25
"5905",3,11,20,"25",25
"5906",3,11,19,"10",25
"5907",3,11,23,"58",25
"5908",3,11,23,"44",25
"5909",3,11,18,"45",25
"5910",3,11,21,"78",25
"5911",3,11,25,"12",25
"5912",3,11,21,"60",25
"5913",3,11,23,"17",25
"5914",3,11,18,"59",25
"5915",3,11,20,"27",25
"5916",3,11,31,"28",25
"5917",3,11,18,"11",25
"5918",3,11,16,"24",25
"5919",3,11,20,"92",25
"5920",3,11,19,"76",25
"5921",3,11,19,"61",25
"5922",3,11,31,"43",25
"5923",3,12,37,"56",23
"5924",3,12,32,"89",23
"5925",3,12,22,"7",23
"5926",3,12,28,"62",23
"5927",3,12,28,"19",23
"5928",3,12,26,"73",23
"5929",3,12,25,"24",23
"5930",3,12,28,"80",23
"5931",3,12,31,"51",23
"5932",3,12,29,"23",23
"5933",3,12,31,"34",23
"5934",3,12,29,"67",23
"5935",3,12,25,"2",23
"5936",3,12,27,"6",23
"5937",3,12,24,"18",23
"5938",3,12,34,"46",23
"5939",3,12,17,"3",23
"5940",3,12,27,"57",23
"5941",3,12,23,"77",23
"5942",3,12,30,"22",23
"5943",3,12,18,"47",23
"5944",3,12,34,"90",23
"5945",3,12,23,"40",23
"5946",3,12,35,"25",23
"5947",3,12,27,"58",23
"5948",3,12,18,"29",23
"5949",3,12,27,"59",23
"5950",3,12,28,"8",23
"5951",3,12,32,"63",23
"5952",3,12,27,"91",23
"5953",3,12,30,"13",23
"5954",3,12,37,"72",23
"5955",3,12,20,"39",23
"5956",3,12,25,"81",23
"5957",3,12,30,"68",23
"5958",3,12,23,"35",23
"5959",3,12,20,"85",23
"5960",3,12,25,"52",23
"5961",3,12,33,"86",23
"5962",3,12,36,"74",23
"5963",3,12,25,"84",23
"5964",3,12,35,"14",23
"5965",3,12,32,"92",23
"5966",3,12,21,"31",23
"5967",3,12,29,"45",23
"5968",3,12,24,"12",23
"5969",3,12,33,"38",23
"5970",3,12,30,"4",23
"5971",3,12,25,"20",23
"5972",3,12,24,"36",23
"5973",3,12,15,"41",23
"5974",3,12,19,"9",23
"5975",3,12,35,"54",23
"5976",3,12,36,"26",23
"5977",3,12,27,"42",23
"5978",3,12,30,"78",23
"5979",3,12,32,"64",23
"5980",3,12,28,"48",23
"5981",3,12,25,"94",23
"5982",3,12,31,"53",23
"5983",3,12,19,"88",23
"5984",3,12,18,"70",23
"5985",3,12,32,"37",23
"5986",3,12,22,"75",23
"5987",3,12,32,"21",23
"5988",3,12,26,"15",23
"5989",3,12,24,"10",23
"5990",3,12,29,"30",23
"5991",3,12,21,"79",23
"5992",3,12,29,"27",23
"5993",3,12,34,"33",23
"5994",3,12,25,"87",23
"5995",3,12,25,"69",23
"5996",3,12,20,"16",23
"5997",3,12,23,"65",23
"5998",3,12,20,"32",23
"5999",3,12,26,"49",23
"6000",3,12,31,"28",23
"6001",3,12,25,"71",23
"6002",3,12,24,"66",23
"6003",3,12,23,"11",23
"6004",3,12,27,"5",23
"6005",3,12,23,"82",23
"6006",3,12,27,"93",23
"6007",3,12,31,"61",23
"6008",3,12,26,"1",23
"6009",3,12,30,"55",23
"6010",3,12,23,"60",23
"6011",3,12,26,"44",23
"6012",3,12,13,"83",23
"6013",3,12,24,"17",23
"6014",3,12,27,"50",23
"6015",3,12,31,"76",23
"6016",3,12,30,"43",23
"6017",3,13,58,"78",62
"6018",3,13,59,"94",62
"6019",3,13,48,"79",62
"6020",3,13,50,"39",62
"6021",3,13,56,"89",62
"6022",3,13,54,"73",62
"6023",3,13,66,"68",62
"6024",3,13,57,"7",62
"6025",3,13,76,"32",62
"6026",3,13,51,"34",62
"6027",3,13,59,"12",62
"6028",3,13,58,"62",62
"6029",3,13,63,"2",62
"6030",3,13,69,"65",62
"6031",3,13,55,"23",62
"6032",3,13,52,"18",62
"6033",3,13,54,"15",62
"6034",3,13,57,"57",62
"6035",3,13,60,"74",62
"6036",3,13,62,"8",62
"6037",3,13,64,"45",62
"6038",3,13,62,"88",62
"6039",3,13,62,"60",62
"6040",3,13,67,"82",62
"6041",3,13,55,"56",62
"6042",3,13,55,"31",62
"6043",3,13,59,"81",62
"6044",3,13,61,"85",62
"6045",3,13,57,"29",62
"6046",3,13,63,"40",62
"6047",3,13,65,"51",62
"6048",3,13,64,"84",62
"6049",3,13,57,"19",62
"6050",3,13,62,"69",62
"6051",3,13,60,"66",62
"6052",3,13,59,"33",62
"6053",3,13,64,"37",62
"6054",3,13,57,"16",62
"6055",3,13,69,"27",62
"6056",3,13,64,"91",62
"6057",3,13,74,"48",62
"6058",3,13,69,"13",62
"6059",3,13,52,"46",62
"6060",3,13,68,"30",62
"6061",3,13,51,"75",62
"6062",3,13,52,"52",62
"6063",3,13,62,"77",62
"6064",3,13,64,"24",62
"6065",3,13,75,"44",62
"6066",3,13,73,"17",62
"6067",3,13,51,"63",62
"6068",3,13,54,"54",62
"6069",3,13,70,"42",62
"6070",3,13,59,"59",62
"6071",3,13,66,"10",62
"6072",3,13,59,"25",62
"6073",3,13,62,"90",62
"6074",3,13,50,"35",62
"6075",3,13,62,"93",62
"6076",3,13,61,"87",62
"6077",3,13,59,"49",62
"6078",3,13,67,"83",62
"6079",3,13,64,"53",62
"6080",3,13,58,"70",62
"6081",3,13,79,"3",62
"6082",3,13,70,"71",62
"6083",3,13,58,"47",62
"6084",3,13,69,"1",62
"6085",3,13,62,"50",62
"6086",3,13,64,"80",62
"6087",3,13,66,"11",62
"6088",3,13,59,"14",62
"6089",3,13,59,"64",62
"6090",3,13,51,"43",62
"6091",3,13,70,"58",62
"6092",3,13,64,"9",62
"6093",3,13,75,"67",62
"6094",3,13,60,"41",62
"6095",3,13,56,"72",62
"6096",3,13,44,"5",62
"6097",3,13,65,"92",62
"6098",3,13,51,"61",62
"6099",3,13,61,"36",62
"6100",3,13,68,"20",62
"6101",3,13,60,"4",62
"6102",3,13,73,"76",62
"6103",3,13,67,"55",62
"6104",3,13,77,"6",62
"6105",3,13,56,"28",62
"6106",3,13,67,"22",62
"6107",3,13,59,"86",62
"6108",3,13,64,"26",62
"6109",3,13,60,"38",62
"6110",3,13,55,"21",62
"6111",3,14,32,"32",34
"6112",3,14,27,"49",34
"6113",3,14,38,"65",34
"6114",3,14,33,"68",34
"6115",3,14,31,"80",34
"6116",3,14,33,"82",34
"6117",3,14,40,"33",34
"6118",3,14,42,"52",34
"6119",3,14,30,"18",34
"6120",3,14,34,"34",34
"6121",3,14,40,"51",34
"6122",3,14,34,"66",34
"6123",3,14,41,"15",34
"6124",3,14,41,"17",34
"6125",3,14,49,"50",34
"6126",3,14,29,"85",34
"6127",3,14,40,"45",34
"6128",3,14,31,"35",34
"6129",3,14,41,"69",34
"6130",3,14,38,"29",34
"6131",3,14,33,"16",34
"6132",3,14,40,"79",34
"6133",3,14,37,"1",34
"6134",3,14,34,"83",34
"6135",3,14,37,"63",34
"6136",3,14,38,"36",34
"6137",3,14,31,"53",34
"6138",3,14,39,"14",34
"6139",3,14,38,"84",34
"6140",3,14,38,"19",34
"6141",3,14,43,"46",34
"6142",3,14,41,"67",34
"6143",3,14,39,"40",34
"6144",3,14,47,"90",34
"6145",3,14,30,"78",34
"6146",3,14,39,"47",34
"6147",3,14,44,"31",34
"6148",3,14,41,"81",34
"6149",3,14,33,"71",34
"6150",3,14,45,"86",34
"6151",3,14,40,"20",34
"6152",3,14,41,"3",34
"6153",3,14,38,"62",34
"6154",3,14,41,"74",34
"6155",3,14,34,"2",34
"6156",3,14,43,"9",34
"6157",3,14,41,"58",34
"6158",3,14,35,"26",34
"6159",3,14,33,"94",34
"6160",3,14,36,"48",34
"6161",3,14,38,"64",34
"6162",3,14,27,"77",34
"6163",3,14,36,"93",34
"6164",3,14,38,"21",34
"6165",3,14,28,"70",34
"6166",3,14,29,"4",34
"6167",3,14,30,"75",34
"6168",3,14,28,"13",34
"6169",3,14,38,"10",34
"6170",3,14,31,"59",34
"6171",3,14,42,"72",34
"6172",3,14,33,"73",34
"6173",3,14,36,"38",34
"6174",3,14,32,"54",34
"6175",3,14,41,"42",34
"6176",3,14,44,"6",34
"6177",3,14,27,"76",34
"6178",3,14,26,"5",34
"6179",3,14,28,"27",34
"6180",3,14,36,"92",34
"6181",3,14,34,"30",34
"6182",3,14,33,"57",34
"6183",3,14,43,"43",34
"6184",3,14,29,"44",34
"6185",3,14,41,"88",34
"6186",3,14,37,"37",34
"6187",3,14,38,"11",34
"6188",3,14,38,"61",34
"6189",3,14,46,"60",34
"6190",3,14,43,"41",34
"6191",3,14,32,"8",34
"6192",3,14,32,"12",34
"6193",3,14,37,"55",34
"6194",3,14,44,"56",34
"6195",3,14,21,"22",34
"6196",3,14,39,"87",34
"6197",3,14,35,"39",34
"6198",3,14,34,"7",34
"6199",3,14,30,"91",34
"6200",3,14,42,"23",34
"6201",3,14,30,"24",34
"6202",3,14,37,"89",34
"6203",3,14,34,"25",34
"6204",3,14,36,"28",34
"6205",3,15,37,"19",36
"6206",3,15,42,"52",36
"6207",3,15,29,"84",36
"6208",3,15,27,"51",36
"6209",3,15,40,"86",36
"6210",3,15,31,"67",36
"6211",3,15,38,"20",36
"6212",3,15,49,"31",36
"6213",3,15,31,"34",36
"6214",3,15,27,"2",36
"6215",3,15,36,"3",36
"6216",3,15,24,"85",36
"6217",3,15,30,"35",36
"6218",3,15,40,"53",36
"6219",3,15,27,"71",36
"6220",3,15,32,"87",36
"6221",3,15,48,"16",36
"6222",3,15,32,"70",36
"6223",3,15,37,"94",36
"6224",3,15,30,"89",36
"6225",3,15,38,"14",36
"6226",3,15,29,"83",36
"6227",3,15,34,"69",36
"6228",3,15,28,"4",36
"6229",3,15,34,"29",36
"6230",3,15,31,"6",36
"6231",3,15,30,"36",36
"6232",3,15,29,"48",36
"6233",3,15,29,"32",36
"6234",3,15,35,"68",36
"6235",3,15,31,"81",36
"6236",3,15,37,"17",36
"6237",3,15,29,"24",36
"6238",3,15,36,"8",36
"6239",3,15,36,"57",36
"6240",3,15,37,"21",36
"6241",3,15,35,"5",36
"6242",3,15,29,"37",36
"6243",3,15,28,"15",36
"6244",3,15,33,"65",36
"6245",3,15,42,"56",36
"6246",3,15,35,"18",36
"6247",3,15,34,"13",36
"6248",3,15,41,"30",36
"6249",3,15,40,"64",36
"6250",3,15,41,"40",36
"6251",3,15,31,"74",36
"6252",3,15,28,"7",36
"6253",3,15,22,"50",36
"6254",3,15,27,"54",36
"6255",3,15,39,"33",36
"6256",3,15,35,"22",36
"6257",3,15,32,"72",36
"6258",3,15,30,"47",36
"6259",3,15,34,"82",36
"6260",3,15,30,"25",36
"6261",3,15,35,"80",36
"6262",3,15,38,"73",36
"6263",3,15,35,"9",36
"6264",3,15,24,"39",36
"6265",3,15,35,"79",36
"6266",3,15,35,"66",36
"6267",3,15,26,"1",36
"6268",3,15,36,"60",36
"6269",3,15,40,"49",36
"6270",3,15,30,"26",36
"6271",3,15,34,"41",36
"6272",3,15,35,"12",36
"6273",3,15,33,"76",36
"6274",3,15,27,"58",36
"6275",3,15,31,"23",36
"6276",3,15,25,"10",36
"6277",3,15,37,"78",36
"6278",3,15,35,"38",36
"6279",3,15,41,"55",36
"6280",3,15,25,"46",36
"6281",3,15,34,"92",36
"6282",3,15,36,"42",36
"6283",3,15,36,"90",36
"6284",3,15,27,"88",36
"6285",3,15,34,"63",36
"6286",3,15,33,"93",36
"6287",3,15,33,"45",36
