"","Bird","Plant","Occupancy","Iteration","True_State"
"2182",1,6,237,"48",241
"2183",1,6,228,"44",241
"2184",1,6,259,"18",241
"2185",1,6,235,"46",241
"2186",1,6,233,"59",241
"2187",1,6,229,"51",241
"2188",1,6,237,"4",241
"2189",1,6,203,"35",241
"2190",1,6,235,"52",241
"2191",1,6,256,"57",241
"2192",1,6,214,"39",241
"2193",1,6,239,"13",241
"2194",1,6,247,"56",241
"2195",1,6,224,"60",241
"2196",1,6,223,"33",241
"2197",1,6,231,"30",241
"2198",1,6,223,"53",241
"2199",1,6,220,"42",241
"2200",1,6,237,"28",241
"2201",1,6,229,"58",241
"2202",1,6,229,"41",241
"2203",1,6,227,"6",241
"2204",1,6,243,"27",241
"2205",1,6,254,"9",241
"2206",1,6,205,"36",241
"2207",1,6,250,"37",241
"2208",1,6,243,"43",241
"2209",1,6,226,"12",241
"2210",1,6,231,"22",241
"2211",1,6,250,"11",241
"2212",1,6,238,"38",241
"2213",1,6,242,"23",241
"2214",1,6,241,"24",241
"2215",1,6,225,"54",241
"2216",1,6,236,"10",241
"2217",1,6,227,"8",241
"2218",1,6,254,"25",241
"2219",1,6,209,"7",241
"2220",1,6,223,"55",241
"2221",1,7,187,"52",207
"2222",1,7,239,"32",207
"2223",1,7,190,"49",207
"2224",1,7,206,"51",207
"2225",1,7,193,"34",207
"2226",1,7,207,"53",207
"2227",1,7,194,"4",207
"2228",1,7,207,"18",207
"2229",1,7,193,"50",207
"2230",1,7,218,"33",207
"2231",1,7,177,"23",207
"2232",1,7,185,"17",207
"2233",1,7,190,"19",207
"2234",1,7,196,"35",207
"2235",1,7,234,"36",207
"2236",1,7,178,"5",207
"2237",1,7,200,"6",207
"2238",1,7,193,"3",207
"2239",1,7,198,"2",207
"2240",1,7,195,"29",207
"2241",1,7,213,"15",207
"2242",1,7,199,"56",207
"2243",1,7,192,"8",207
"2244",1,7,204,"24",207
"2245",1,7,207,"1",207
"2246",1,7,230,"38",207
"2247",1,7,210,"20",207
"2248",1,7,195,"48",207
"2249",1,7,206,"21",207
"2250",1,7,197,"31",207
"2251",1,7,211,"47",207
"2252",1,7,209,"46",207
"2253",1,7,199,"39",207
"2254",1,7,181,"57",207
"2255",1,7,194,"25",207
"2256",1,7,215,"22",207
"2257",1,7,185,"14",207
"2258",1,7,214,"7",207
"2259",1,7,210,"45",207
"2260",1,7,215,"30",207
"2261",1,7,170,"55",207
"2262",1,7,171,"37",207
"2263",1,7,201,"54",207
"2264",1,7,163,"41",207
"2265",1,7,212,"9",207
"2266",1,7,201,"60",207
"2267",1,7,219,"16",207
"2268",1,7,223,"12",207
"2269",1,7,192,"42",207
"2270",1,7,203,"10",207
"2271",1,7,199,"13",207
"2272",1,7,205,"40",207
"2273",1,7,207,"44",207
"2274",1,7,224,"28",207
"2275",1,7,210,"11",207
"2276",1,7,206,"59",207
"2277",1,7,210,"27",207
"2278",1,7,186,"58",207
"2279",1,7,215,"26",207
"2280",1,7,213,"43",207
"2281",1,8,242,"7",267
"2282",1,8,236,"39",267
"2283",1,8,265,"8",267
"2284",1,8,239,"55",267
"2285",1,8,257,"50",267
"2286",1,8,255,"40",267
"2287",1,8,262,"23",267
"2288",1,8,232,"22",267
"2289",1,8,227,"3",267
"2290",1,8,242,"54",267
"2291",1,8,244,"56",267
"2292",1,8,232,"34",267
"2293",1,8,257,"28",267
"2294",1,8,272,"24",267
"2295",1,8,236,"58",267
"2296",1,8,265,"25",267
"2297",1,8,270,"17",267
"2298",1,8,252,"38",267
"2299",1,8,273,"37",267
"2300",1,8,263,"6",267
"2301",1,8,263,"35",267
"2302",1,8,240,"4",267
"2303",1,8,265,"51",267
"2304",1,8,257,"18",267
"2305",1,8,206,"9",267
"2306",1,8,258,"26",267
"2307",1,8,239,"2",267
"2308",1,8,241,"30",267
"2309",1,8,264,"33",267
"2310",1,8,251,"49",267
"2311",1,8,234,"36",267
"2312",1,8,264,"14",267
"2313",1,8,256,"53",267
"2314",1,8,227,"20",267
"2315",1,8,248,"19",267
"2316",1,8,235,"57",267
"2317",1,8,249,"31",267
"2318",1,8,303,"10",267
"2319",1,8,291,"16",267
"2320",1,8,231,"45",267
"2321",1,8,273,"29",267
"2322",1,8,259,"46",267
"2323",1,8,263,"15",267
"2324",1,8,266,"1",267
"2325",1,8,258,"32",267
"2326",1,8,241,"60",267
"2327",1,8,279,"21",267
"2328",1,8,254,"5",267
"2329",1,8,261,"52",267
"2330",1,8,233,"13",267
"2331",1,8,240,"47",267
"2332",1,8,246,"42",267
"2333",1,8,247,"11",267
"2334",1,8,251,"41",267
"2335",1,8,231,"43",267
"2336",1,8,230,"44",267
"2337",1,8,264,"48",267
"2338",1,8,248,"59",267
"2339",1,8,274,"27",267
"2340",1,8,248,"12",267
"2341",1,9,183,"50",198
"2342",1,9,190,"9",198
"2343",1,9,198,"8",198
"2344",1,9,202,"14",198
"2345",1,9,204,"17",198
"2346",1,9,221,"7",198
"2347",1,9,197,"28",198
"2348",1,9,189,"11",198
"2349",1,9,189,"44",198
"2350",1,9,220,"6",198
"2351",1,9,216,"26",198
"2352",1,9,184,"59",198
"2353",1,9,178,"42",198
"2354",1,9,200,"10",198
"2355",1,9,193,"25",198
"2356",1,9,203,"40",198
"2357",1,9,186,"57",198
"2358",1,9,201,"24",198
"2359",1,9,183,"1",198
"2360",1,9,188,"18",198
"2361",1,9,203,"23",198
"2362",1,9,176,"56",198
"2363",1,9,186,"16",198
"2364",1,9,207,"27",198
"2365",1,9,185,"48",198
"2366",1,9,184,"15",198
"2367",1,9,211,"31",198
"2368",1,9,202,"47",198
"2369",1,9,195,"30",198
"2370",1,9,180,"13",198
"2371",1,9,213,"46",198
"2372",1,9,205,"12",198
"2373",1,9,212,"45",198
"2374",1,9,205,"51",198
"2375",1,9,220,"54",198
"2376",1,9,198,"38",198
"2377",1,9,203,"49",198
"2378",1,9,212,"60",198
"2379",1,9,181,"58",198
"2380",1,9,176,"22",198
"2381",1,9,199,"20",198
"2382",1,9,173,"41",198
"2383",1,9,187,"29",198
"2384",1,9,179,"35",198
"2385",1,9,200,"39",198
"2386",1,9,193,"2",198
"2387",1,9,190,"37",198
"2388",1,9,207,"32",198
"2389",1,9,196,"55",198
"2390",1,9,201,"43",198
"2391",1,9,203,"3",198
"2392",1,9,194,"19",198
"2393",1,9,193,"21",198
"2394",1,9,196,"34",198
"2395",1,9,198,"33",198
"2396",1,9,192,"52",198
"2397",1,9,189,"5",198
"2398",1,9,190,"4",198
"2399",1,9,188,"36",198
"2400",1,9,196,"53",198
"2401",2,1,33,"45",29
"2402",2,1,46,"7",29
"2403",2,1,31,"29",29
"2404",2,1,29,"16",29
"2405",2,1,27,"47",29
"2406",2,1,36,"58",29
"2407",2,1,39,"56",29
"2408",2,1,29,"13",29
"2409",2,1,30,"2",29
"2410",2,1,52,"51",29
"2411",2,1,39,"18",29
"2412",2,1,38,"32",29
"2413",2,1,37,"43",29
"2414",2,1,37,"27",29
"2415",2,1,40,"12",29
"2416",2,1,37,"14",29
"2417",2,1,30,"25",29
"2418",2,1,34,"36",29
"2419",2,1,41,"40",29
"2420",2,1,42,"23",29
"2421",2,1,29,"34",29
"2422",2,1,37,"54",29
"2423",2,1,36,"46",29
"2424",2,1,41,"35",29
"2425",2,1,47,"24",29
"2426",2,1,41,"3",29
"2427",2,1,29,"5",29
"2428",2,1,29,"49",29
"2429",2,1,35,"15",29
"2430",2,1,36,"8",29
"2431",2,1,25,"48",29
"2432",2,1,42,"31",29
"2433",2,1,31,"1",29
"2434",2,1,39,"33",29
"2435",2,1,51,"17",29
"2436",2,1,34,"57",29
"2437",2,1,24,"30",29
"2438",2,1,42,"53",29
"2439",2,1,38,"10",29
"2440",2,1,45,"50",29
"2441",2,1,40,"60",29
"2442",2,1,32,"41",29
"2443",2,1,35,"44",29
"2444",2,1,38,"9",29
"2445",2,1,34,"42",29
"2446",2,1,30,"38",29
"2447",2,1,37,"59",29
"2448",2,1,26,"6",29
"2449",2,1,38,"19",29
"2450",2,1,40,"20",29
"2451",2,1,42,"52",29
"2452",2,1,31,"55",29
"2453",2,1,36,"11",29
"2454",2,1,36,"28",29
"2455",2,1,30,"22",29
"2456",2,1,38,"4",29
"2457",2,1,33,"26",29
"2458",2,1,36,"21",29
"2459",2,1,38,"39",29
"2460",2,1,35,"37",29
"2461",2,10,190,"29",183
"2462",2,10,164,"52",183
"2463",2,10,189,"28",183
"2464",2,10,164,"17",183
"2465",2,10,176,"2",183
"2466",2,10,168,"56",183
"2467",2,10,173,"48",183
"2468",2,10,185,"31",183
"2469",2,10,160,"49",183
"2470",2,10,176,"19",183
"2471",2,10,182,"34",183
"2472",2,10,183,"46",183
"2473",2,10,186,"47",183
"2474",2,10,192,"50",183
"2475",2,10,189,"58",183
"2476",2,10,184,"32",183
"2477",2,10,184,"35",183
"2478",2,10,193,"33",183
"2479",2,10,164,"24",183
"2480",2,10,148,"14",183
"2481",2,10,178,"16",183
"2482",2,10,160,"9",183
"2483",2,10,154,"59",183
"2484",2,10,185,"45",183
"2485",2,10,178,"30",183
"2486",2,10,178,"25",183
"2487",2,10,169,"18",183
"2488",2,10,166,"4",183
"2489",2,10,203,"20",183
"2490",2,10,163,"7",183
"2491",2,10,165,"1",183
"2492",2,10,179,"27",183
"2493",2,10,185,"13",183
"2494",2,10,185,"15",183
"2495",2,10,174,"22",183
"2496",2,10,180,"3",183
"2497",2,10,180,"51",183
"2498",2,10,169,"26",183
"2499",2,10,169,"36",183
"2500",2,10,165,"12",183
"2501",2,10,177,"42",183
"2502",2,10,166,"39",183
"2503",2,10,159,"40",183
"2504",2,10,173,"54",183
"2505",2,10,198,"37",183
"2506",2,10,185,"53",183
"2507",2,10,180,"5",183
"2508",2,10,165,"44",183
"2509",2,10,157,"8",183
"2510",2,10,183,"6",183
"2511",2,10,167,"43",183
"2512",2,10,189,"23",183
"2513",2,10,167,"57",183
"2514",2,10,171,"21",183
"2515",2,10,191,"10",183
"2516",2,10,173,"11",183
"2517",2,10,170,"38",183
"2518",2,10,179,"41",183
"2519",2,10,177,"60",183
"2520",2,10,167,"55",183
"2521",2,11,30,"52",29
"2522",2,11,39,"19",29
"2523",2,11,37,"51",29
"2524",2,11,41,"18",29
"2525",2,11,27,"56",29
"2526",2,11,35,"17",29
"2527",2,11,32,"23",29
"2528",2,11,36,"50",29
"2529",2,11,30,"33",29
"2530",2,11,40,"35",29
"2531",2,11,34,"20",29
"2532",2,11,37,"21",29
"2533",2,11,27,"2",29
"2534",2,11,26,"47",29
"2535",2,11,32,"1",29
"2536",2,11,30,"34",29
"2537",2,11,28,"46",29
"2538",2,11,37,"14",29
"2539",2,11,28,"39",29
"2540",2,11,34,"8",29
"2541",2,11,42,"6",29
"2542",2,11,30,"24",29
"2543",2,11,34,"28",29
"2544",2,11,35,"3",29
"2545",2,11,34,"53",29
"2546",2,11,42,"36",29
"2547",2,11,24,"4",29
"2548",2,11,24,"31",29
"2549",2,11,40,"30",29
"2550",2,11,33,"57",29
"2551",2,11,44,"58",29
"2552",2,11,44,"25",29
"2553",2,11,28,"27",29
"2554",2,11,41,"45",29
"2555",2,11,34,"13",29
"2556",2,11,35,"7",29
"2557",2,11,39,"16",29
"2558",2,11,29,"32",29
"2559",2,11,36,"49",29
"2560",2,11,25,"48",29
"2561",2,11,42,"15",29
"2562",2,11,27,"40",29
"2563",2,11,44,"41",29
"2564",2,11,31,"26",29
"2565",2,11,23,"59",29
"2566",2,11,42,"10",29
"2567",2,11,39,"60",29
"2568",2,11,26,"5",29
"2569",2,11,39,"29",29
"2570",2,11,34,"37",29
"2571",2,11,31,"22",29
"2572",2,11,37,"43",29
"2573",2,11,31,"11",29
"2574",2,11,40,"54",29
"2575",2,11,35,"55",29
"2576",2,11,29,"38",29
"2577",2,11,34,"12",29
"2578",2,11,36,"42",29
"2579",2,11,27,"44",29
"2580",2,11,39,"9",29
"2581",2,12,58,"34",62
"2582",2,12,49,"18",62
"2583",2,12,59,"5",62
"2584",2,12,54,"52",62
"2585",2,12,55,"24",62
"2586",2,12,60,"23",62
"2587",2,12,61,"25",62
"2588",2,12,72,"53",62
"2589",2,12,69,"37",62
"2590",2,12,61,"56",62
"2591",2,12,53,"57",62
"2592",2,12,50,"38",62
"2593",2,12,50,"31",62
"2594",2,12,49,"51",62
"2595",2,12,60,"1",62
"2596",2,12,53,"35",62
"2597",2,12,70,"50",62
"2598",2,12,50,"28",62
"2599",2,12,51,"17",62
"2600",2,12,73,"55",62
"2601",2,12,54,"8",62
"2602",2,12,44,"39",62
"2603",2,12,59,"2",62
"2604",2,12,81,"7",62
"2605",2,12,55,"29",62
"2606",2,12,67,"48",62
"2607",2,12,58,"41",62
"2608",2,12,56,"12",62
"2609",2,12,66,"54",62
"2610",2,12,58,"14",62
"2611",2,12,70,"3",62
"2612",2,12,55,"21",62
"2613",2,12,61,"40",62
"2614",2,12,53,"20",62
"2615",2,12,50,"47",62
"2616",2,12,57,"36",62
"2617",2,12,68,"13",62
"2618",2,12,65,"46",62
"2619",2,12,60,"42",62
"2620",2,12,70,"6",62
"2621",2,12,67,"45",62
"2622",2,12,55,"19",62
"2623",2,12,66,"30",62
"2624",2,12,68,"15",62
"2625",2,12,55,"9",62
"2626",2,12,65,"58",62
"2627",2,12,56,"10",62
"2628",2,12,58,"11",62
"2629",2,12,63,"26",62
"2630",2,12,68,"27",62
"2631",2,12,58,"49",62
"2632",2,12,57,"43",62
"2633",2,12,65,"4",62
"2634",2,12,66,"22",62
"2635",2,12,57,"32",62
"2636",2,12,53,"16",62
"2637",2,12,56,"59",62
"2638",2,12,45,"44",62
"2639",2,12,58,"60",62
"2640",2,12,63,"33",62
"2641",2,13,116,"17",107
"2642",2,13,117,"11",107
"2643",2,13,127,"48",107
"2644",2,13,109,"44",107
"2645",2,13,116,"30",107
"2646",2,13,131,"60",107
"2647",2,13,112,"49",107
"2648",2,13,124,"37",107
"2649",2,13,116,"18",107
"2650",2,13,120,"29",107
"2651",2,13,116,"43",107
"2652",2,13,124,"56",107
"2653",2,13,117,"40",107
"2654",2,13,118,"25",107
"2655",2,13,132,"34",107
"2656",2,13,111,"28",107
"2657",2,13,94,"6",107
"2658",2,13,106,"12",107
"2659",2,13,133,"7",107
"2660",2,13,129,"59",107
"2661",2,13,104,"38",107
"2662",2,13,114,"46",107
"2663",2,13,128,"9",107
"2664",2,13,128,"27",107
"2665",2,13,114,"42",107
"2666",2,13,104,"41",107
"2667",2,13,102,"35",107
"2668",2,13,112,"50",107
"2669",2,13,102,"55",107
"2670",2,13,130,"1",107
"2671",2,13,109,"24",107
"2672",2,13,135,"15",107
"2673",2,13,121,"23",107
"2674",2,13,127,"36",107
"2675",2,13,113,"58",107
"2676",2,13,121,"45",107
"2677",2,13,129,"32",107
"2678",2,13,115,"2",107
"2679",2,13,98,"26",107
"2680",2,13,107,"13",107
"2681",2,13,132,"20",107
"2682",2,13,101,"57",107
"2683",2,13,95,"39",107
"2684",2,13,120,"54",107
"2685",2,13,128,"47",107
"2686",2,13,106,"14",107
"2687",2,13,111,"10",107
"2688",2,13,110,"52",107
"2689",2,13,126,"8",107
"2690",2,13,116,"5",107
"2691",2,13,132,"31",107
"2692",2,13,118,"19",107
"2693",2,13,96,"53",107
"2694",2,13,120,"51",107
"2695",2,13,114,"16",107
"2696",2,13,129,"22",107
"2697",2,13,145,"33",107
"2698",2,13,100,"3",107
"2699",2,13,109,"4",107
"2700",2,13,117,"21",107
"2701",2,14,83,"32",76
"2702",2,14,69,"34",76
"2703",2,14,69,"50",76
"2704",2,14,83,"33",76
"2705",2,14,83,"18",76
"2706",2,14,90,"1",76
"2707",2,14,78,"19",76
"2708",2,14,97,"17",76
"2709",2,14,84,"46",76
"2710",2,14,86,"47",76
"2711",2,14,72,"15",76
"2712",2,14,69,"35",76
"2713",2,14,80,"45",76
"2714",2,14,87,"2",76
"2715",2,14,93,"51",76
"2716",2,14,68,"48",76
"2717",2,14,70,"53",76
"2718",2,14,91,"56",76
"2719",2,14,76,"29",76
"2720",2,14,57,"36",76
"2721",2,14,68,"60",76
"2722",2,14,78,"49",76
"2723",2,14,75,"44",76
"2724",2,14,60,"16",76
"2725",2,14,73,"31",76
"2726",2,14,67,"4",76
"2727",2,14,75,"20",76
"2728",2,14,63,"30",76
"2729",2,14,73,"9",76
"2730",2,14,83,"43",76
"2731",2,14,77,"52",76
"2732",2,14,73,"13",76
"2733",2,14,75,"23",76
"2734",2,14,69,"55",76
"2735",2,14,80,"12",76
"2736",2,14,74,"28",76
"2737",2,14,68,"14",76
"2738",2,14,90,"3",76
"2739",2,14,72,"22",76
"2740",2,14,80,"57",76
"2741",2,14,76,"26",76
"2742",2,14,89,"10",76
"2743",2,14,85,"7",76
"2744",2,14,88,"8",76
"2745",2,14,68,"25",76
"2746",2,14,88,"42",76
"2747",2,14,81,"21",76
"2748",2,14,71,"6",76
"2749",2,14,74,"39",76
"2750",2,14,82,"40",76
"2751",2,14,79,"27",76
"2752",2,14,89,"11",76
"2753",2,14,59,"37",76
"2754",2,14,85,"58",76
"2755",2,14,86,"54",76
"2756",2,14,67,"38",76
"2757",2,14,81,"41",76
"2758",2,14,74,"24",76
"2759",2,14,66,"59",76
"2760",2,14,73,"5",76
"2761",2,15,65,"48",59
"2762",2,15,61,"50",59
"2763",2,15,66,"37",59
"2764",2,15,62,"49",59
"2765",2,15,57,"17",59
"2766",2,15,62,"4",59
"2767",2,15,75,"33",59
"2768",2,15,60,"51",59
"2769",2,15,53,"39",59
"2770",2,15,60,"18",59
"2771",2,15,60,"34",59
"2772",2,15,73,"2",59
"2773",2,15,64,"35",59
"2774",2,15,58,"3",59
"2775",2,15,52,"1",59
"2776",2,15,72,"54",59
"2777",2,15,60,"32",59
"2778",2,15,70,"19",59
"2779",2,15,58,"36",59
"2780",2,15,48,"20",59
"2781",2,15,57,"8",59
"2782",2,15,65,"26",59
"2783",2,15,73,"55",59
"2784",2,15,70,"6",59
"2785",2,15,64,"38",59
"2786",2,15,43,"23",59
"2787",2,15,60,"21",59
"2788",2,15,72,"28",59
"2789",2,15,69,"22",59
"2790",2,15,70,"5",59
"2791",2,15,63,"31",59
"2792",2,15,55,"60",59
"2793",2,15,61,"45",59
"2794",2,15,66,"30",59
"2795",2,15,60,"14",59
"2796",2,15,66,"56",59
"2797",2,15,89,"24",59
"2798",2,15,60,"7",59
"2799",2,15,58,"29",59
"2800",2,15,77,"52",59
"2801",2,15,80,"44",59
"2802",2,15,66,"46",59
"2803",2,15,57,"47",59
"2804",2,15,51,"15",59
"2805",2,15,66,"27",59
"2806",2,15,72,"43",59
"2807",2,15,69,"40",59
"2808",2,15,55,"9",59
"2809",2,15,63,"16",59
"2810",2,15,67,"25",59
"2811",2,15,71,"53",59
"2812",2,15,59,"41",59
"2813",2,15,61,"57",59
"2814",2,15,81,"10",59
"2815",2,15,67,"12",59
"2816",2,15,53,"13",59
"2817",2,15,70,"42",59
"2818",2,15,64,"58",59
"2819",2,15,61,"59",59
"2820",2,15,53,"11",59
"2821",2,16,82,"54",89
"2822",2,16,78,"25",89
"2823",2,16,86,"38",89
"2824",2,16,87,"19",89
"2825",2,16,75,"24",89
"2826",2,16,84,"5",89
"2827",2,16,83,"23",89
"2828",2,16,84,"6",89
"2829",2,16,96,"2",89
"2830",2,16,97,"56",89
"2831",2,16,105,"37",89
"2832",2,16,87,"7",89
"2833",2,16,86,"44",89
"2834",2,16,93,"55",89
"2835",2,16,80,"39",89
"2836",2,16,78,"13",89
"2837",2,16,95,"53",89
"2838",2,16,89,"48",89
"2839",2,16,86,"17",89
"2840",2,16,84,"8",89
"2841",2,16,95,"50",89
"2842",2,16,84,"20",89
"2843",2,16,84,"21",89
"2844",2,16,83,"33",89
"2845",2,16,77,"43",89
"2846",2,16,97,"60",89
"2847",2,16,61,"14",89
"2848",2,16,84,"15",89
"2849",2,16,91,"34",89
"2850",2,16,76,"51",89
"2851",2,16,87,"22",89
"2852",2,16,88,"1",89
"2853",2,16,91,"32",89
"2854",2,16,81,"49",89
"2855",2,16,101,"3",89
"2856",2,16,81,"52",89
"2857",2,16,93,"30",89
"2858",2,16,77,"40",89
"2859",2,16,79,"18",89
"2860",2,16,87,"12",89
"2861",2,16,83,"36",89
"2862",2,16,85,"45",89
"2863",2,16,103,"35",89
"2864",2,16,77,"9",89
"2865",2,16,85,"26",89
"2866",2,16,83,"28",89
"2867",2,16,86,"31",89
"2868",2,16,89,"57",89
"2869",2,16,92,"29",89
"2870",2,16,85,"46",89
"2871",2,16,98,"4",89
"2872",2,16,93,"16",89
"2873",2,16,94,"10",89
"2874",2,16,86,"58",89
"2875",2,16,79,"27",89
"2876",2,16,89,"41",89
"2877",2,16,73,"47",89
"2878",2,16,84,"11",89
"2879",2,16,81,"42",89
"2880",2,16,85,"59",89
"2881",2,17,99,"22",100
"2882",2,17,97,"55",100
"2883",2,17,77,"11",100
"2884",2,17,76,"44",100
"2885",2,17,105,"33",100
"2886",2,17,110,"23",100
"2887",2,17,99,"6",100
"2888",2,17,92,"2",100
"2889",2,17,101,"59",100
"2890",2,17,86,"39",100
"2891",2,17,86,"48",100
"2892",2,17,84,"26",100
"2893",2,17,89,"13",100
"2894",2,17,82,"15",100
"2895",2,17,94,"41",100
"2896",2,17,100,"30",100
"2897",2,17,105,"17",100
"2898",2,17,97,"12",100
"2899",2,17,113,"50",100
"2900",2,17,85,"56",100
"2901",2,17,90,"27",100
"2902",2,17,91,"43",100
"2903",2,17,96,"60",100
"2904",2,17,96,"37",100
"2905",2,17,94,"25",100
"2906",2,17,89,"20",100
"2907",2,17,95,"14",100
"2908",2,17,99,"46",100
"2909",2,17,87,"40",100
"2910",2,17,92,"8",100
"2911",2,17,118,"34",100
"2912",2,17,100,"28",100
"2913",2,17,94,"18",100
"2914",2,17,105,"7",100
"2915",2,17,112,"32",100
"2916",2,17,95,"38",100
"2917",2,17,93,"16",100
"2918",2,17,102,"54",100
"2919",2,17,90,"47",100
"2920",2,17,116,"58",100
"2921",2,17,111,"24",100
"2922",2,17,102,"29",100
"2923",2,17,106,"3",100
"2924",2,17,112,"52",100
"2925",2,17,80,"51",100
"2926",2,17,101,"45",100
"2927",2,17,100,"9",100
"2928",2,17,91,"42",100
"2929",2,17,98,"49",100
"2930",2,17,91,"1",100
"2931",2,17,92,"4",100
"2932",2,17,97,"35",100
"2933",2,17,86,"36",100
"2934",2,17,98,"19",100
"2935",2,17,100,"57",100
"2936",2,17,100,"31",100
"2937",2,17,108,"5",100
"2938",2,17,117,"10",100
"2939",2,17,107,"21",100
"2940",2,17,86,"53",100
"2941",2,18,114,"31",108
"2942",2,18,117,"30",108
"2943",2,18,99,"12",108
"2944",2,18,87,"32",108
"2945",2,18,119,"47",108
"2946",2,18,101,"28",108
"2947",2,18,115,"48",108
"2948",2,18,113,"50",108
"2949",2,18,118,"1",108
"2950",2,18,119,"44",108
"2951",2,18,142,"24",108
"2952",2,18,102,"46",108
"2953",2,18,106,"29",108
"2954",2,18,107,"16",108
"2955",2,18,119,"42",108
"2956",2,18,123,"33",108
"2957",2,18,93,"13",108
"2958",2,18,102,"36",108
"2959",2,18,116,"2",108
"2960",2,18,91,"57",108
"2961",2,18,115,"49",108
"2962",2,18,112,"18",108
"2963",2,18,113,"17",108
"2964",2,18,117,"15",108
"2965",2,18,118,"43",108
"2966",2,18,116,"54",108
"2967",2,18,125,"22",108
"2968",2,18,107,"53",108
"2969",2,18,111,"45",108
"2970",2,18,120,"34",108
"2971",2,18,98,"3",108
"2972",2,18,108,"19",108
"2973",2,18,139,"41",108
"2974",2,18,98,"9",108
"2975",2,18,113,"56",108
"2976",2,18,111,"8",108
"2977",2,18,117,"11",108
"2978",2,18,101,"23",108
"2979",2,18,123,"55",108
"2980",2,18,120,"37",108
"2981",2,18,102,"40",108
"2982",2,18,112,"14",108
"2983",2,18,108,"52",108
"2984",2,18,92,"51",108
"2985",2,18,114,"7",108
"2986",2,18,120,"60",108
"2987",2,18,103,"25",108
"2988",2,18,119,"39",108
"2989",2,18,113,"4",108
"2990",2,18,112,"20",108
"2991",2,18,102,"59",108
"2992",2,18,130,"26",108
"2993",2,18,101,"10",108
"2994",2,18,132,"27",108
"2995",2,18,113,"38",108
"2996",2,18,110,"58",108
"2997",2,18,108,"5",108
"2998",2,18,120,"21",108
"2999",2,18,112,"6",108
"3000",2,18,115,"35",108
"3001",2,19,91,"50",87
"3002",2,19,96,"51",87
"3003",2,19,86,"33",87
"3004",2,19,81,"3",87
"3005",2,19,88,"18",87
"3006",2,19,68,"34",87
"3007",2,19,84,"2",87
"3008",2,19,84,"17",87
"3009",2,19,83,"15",87
"3010",2,19,117,"19",87
"3011",2,19,91,"49",87
"3012",2,19,87,"22",87
"3013",2,19,74,"46",87
"3014",2,19,79,"13",87
"3015",2,19,97,"31",87
"3016",2,19,88,"16",87
"3017",2,19,93,"23",87
"3018",2,19,91,"7",87
"3019",2,19,93,"48",87
"3020",2,19,99,"35",87
"3021",2,19,87,"1",87
"3022",2,19,102,"4",87
"3023",2,19,86,"47",87
"3024",2,19,106,"54",87
"3025",2,19,82,"55",87
"3026",2,19,79,"29",87
"3027",2,19,92,"39",87
"3028",2,19,85,"32",87
"3029",2,19,87,"52",87
"3030",2,19,87,"36",87
"3031",2,19,95,"20",87
"3032",2,19,83,"53",87
"3033",2,19,76,"25",87
"3034",2,19,78,"44",87
"3035",2,19,91,"30",87
"3036",2,19,79,"57",87
"3037",2,19,106,"6",87
"3038",2,19,88,"28",87
"3039",2,19,78,"56",87
"3040",2,19,87,"40",87
"3041",2,19,95,"14",87
"3042",2,19,94,"26",87
"3043",2,19,83,"11",87
"3044",2,19,89,"21",87
"3045",2,19,85,"24",87
"3046",2,19,90,"41",87
"3047",2,19,98,"12",87
"3048",2,19,83,"45",87
"3049",2,19,82,"38",87
"3050",2,19,102,"5",87
"3051",2,19,71,"27",87
"3052",2,19,80,"58",87
"3053",2,19,85,"8",87
"3054",2,19,96,"10",87
"3055",2,19,88,"37",87
"3056",2,19,80,"42",87
"3057",2,19,103,"9",87
"3058",2,19,78,"59",87
"3059",2,19,83,"43",87
"3060",2,19,74,"60",87
"3061",2,2,128,"51",127
"3062",2,2,137,"34",127
"3063",2,2,137,"35",127
"3064",2,2,122,"1",127
"3065",2,2,120,"13",127
"3066",2,2,128,"2",127
"3067",2,2,125,"53",127
"3068",2,2,129,"52",127
"3069",2,2,145,"14",127
"3070",2,2,127,"18",127
"3071",2,2,137,"19",127
"3072",2,2,133,"47",127
"3073",2,2,121,"26",127
"3074",2,2,121,"42",127
"3075",2,2,119,"3",127
"3076",2,2,135,"16",127
"3077",2,2,143,"32",127
"3078",2,2,115,"49",127
"3079",2,2,115,"48",127
"3080",2,2,134,"36",127
"3081",2,2,139,"10",127
"3082",2,2,131,"15",127
"3083",2,2,129,"9",127
"3084",2,2,122,"12",127
"3085",2,2,111,"45",127
"3086",2,2,106,"27",127
"3087",2,2,127,"50",127
"3088",2,2,123,"24",127
"3089",2,2,112,"20",127
"3090",2,2,119,"33",127
"3091",2,2,131,"37",127
"3092",2,2,107,"54",127
"3093",2,2,131,"60",127
"3094",2,2,136,"46",127
"3095",2,2,129,"7",127
"3096",2,2,132,"17",127
"3097",2,2,112,"30",127
"3098",2,2,107,"23",127
"3099",2,2,122,"31",127
"3100",2,2,134,"55",127
"3101",2,2,119,"28",127
"3102",2,2,148,"44",127
"3103",2,2,134,"8",127
"3104",2,2,120,"25",127
"3105",2,2,125,"29",127
"3106",2,2,116,"38",127
"3107",2,2,145,"57",127
"3108",2,2,115,"4",127
"3109",2,2,119,"43",127
"3110",2,2,119,"40",127
"3111",2,2,133,"11",127
"3112",2,2,144,"59",127
